250,1991-12-11,273.53,273.71,272.91,273.71,669,859000
251,1991-12-12,274.41,274.41,273.71,274.41,1577,1644000
252,1991-12-13,276.81,277.0,274.41,277.0,746,962000
253,1991-12-16,277.53,277.85,277.0,277.85,580,817000
254,1991-12-17,278.67,278.68,277.85,278.68,493,754000
255,1991-12-18,279.32,279.51,278.68,279.51,760,893000
256,1991-12-19,279.98,280.17,279.51,280.17,1094,1242000
257,1991-12-20,282.83,282.83,280.63,282.83,4393,6268000
258,1991-12-23,285.65,285.65,282.83,285.65,1046,1182000
259,1991-12-24,285.74,286.22,285.65,286.22,486,593000
260,1991-12-25,287.09,287.15,286.22,287.15,573,873000
261,1991-12-26,288.03,288.03,287.15,288.03,1168,1422000
262,1991-12-27,290.65,290.85,288.03,290.85,1551,1789000
263,1991-12-30,291.71,291.71,290.85,291.71,1165,1881000
264,1991-12-31,292.48,292.75,291.71,292.75,584,858000
265,1992-01-02,293.74,293.75,292.76,293.75,928,1339000
266,1992-01-03,296.24,296.52,293.75,296.52,1436,1842000
267,1992-01-06,297.68,297.68,296.52,297.68,3400,4236000
268,1992-01-07,298.54,298.77,297.68,298.77,892,1064000
269,1992-01-08,299.65,299.66,298.77,299.66,659,930000
270,1992-01-09,300.61,300.62,299.66,300.62,943,1244000
271,1992-01-10,301.82,301.83,300.62,301.83,1605,2629000
272,1992-01-13,302.83,303.06,302.0,303.06,725,1097000
273,1992-01-14,304.77,305.74,303.06,305.74,632,858000
274,1992-01-15,306.62,306.63,305.74,306.63,259,314000
275,1992-01-16,306.85,306.85,306.63,306.85,378,488000
276,1992-01-17,307.37,307.38,306.85,307.38,250,321000
277,1992-01-20,307.38,307.39,307.38,307.39,445,502000
278,1992-01-21,307.87,307.87,307.39,307.87,534,650000
279,1992-01-22,307.95,307.95,307.87,307.95,312,439000
280,1992-01-23,308.53,308.53,307.95,308.53,413,583000
281,1992-01-24,309.05,309.05,308.53,309.05,722,1004000
282,1992-01-27,311.6,311.61,309.05,311.61,562,750000
283,1992-01-28,311.67,311.84,311.61,311.84,664,822000
