355,2006-04-19,5y,2.92
356,2006-04-19,7y,3.15
357,2006-04-19,10y,3.27
358,2006-04-19,15y,3.6
359,2006-04-19,20y,3.73
360,2006-04-19,30y,3.9
361,2006-04-20,0d,1.62
362,2006-04-20,6m,2.08
363,2006-04-20,1y,2.17
364,2006-04-20,3y,2.65
365,2006-04-20,5y,2.95
366,2006-04-20,7y,3.15
367,2006-04-20,10y,3.4087
368,2006-04-20,15y,3.62
369,2006-04-20,20y,3.75
370,2006-04-20,30y,3.9
371,2006-04-21,0d,1.64
372,2006-04-21,6m,2.05
373,2006-04-21,1y,2.15
374,2006-04-21,3y,2.645
375,2006-04-21,5y,2.95
376,2006-04-21,7y,3.15
377,2006-04-21,10y,3.38
378,2006-04-21,15y,3.57
379,2006-04-21,20y,3.74
380,2006-04-21,30y,3.85
381,2006-04-24,0d,1.64
382,2006-04-24,6m,2.08
383,2006-04-24,1y,2.17
384,2006-04-24,3y,2.66
385,2006-04-24,5y,2.95
386,2006-04-24,7y,3.16
387,2006-04-24,10y,3.36
388,2006-04-24,15y,3.57
389,2006-04-24,20y,3.76
390,2006-04-24,30y,3.88
391,2006-04-25,0d,1.645
392,2006-04-25,6m,2.1
393,2006-04-25,1y,2.2
394,2006-04-25,3y,2.68
395,2006-04-25,5y,3.0
396,2006-04-25,7y,3.1673
397,2006-04-25,10y,3.37
398,2006-04-25,15y,3.6
399,2006-04-25,20y,3.7484
400,2006-04-25,30y,3.9
401,2006-04-26,0d,1.64
402,2006-04-26,6m,2.1
403,2006-04-26,1y,2.25
404,2006-04-26,3y,2.69
405,2006-04-26,5y,3.02
406,2006-04-26,7y,3.18
407,2006-04-26,10y,3.35
408,2006-04-26,15y,3.62
409,2006-04-26,20y,3.7585
410,2006-04-26,30y,3.9
411,2006-04-27,0d,1.68
412,2006-04-27,6m,2.09
413,2006-04-27,1y,2.24
414,2006-04-27,3y,2.68
415,2006-04-27,5y,3.0
416,2006-04-27,7y,3.1711
417,2006-04-27,10y,3.35
418,2006-04-27,15y,3.61
419,2006-04-27,20y,3.78
420,2006-04-27,30y,3.9
421,2006-04-28,0d,1.68
422,2006-04-28,6m,2.03
423,2006-04-28,1y,2.2
424,2006-04-28,3y,2.62
425,2006-04-28,5y,3.0
426,2006-04-28,7y,3.1761
427,2006-04-28,10y,3.3
428,2006-04-28,15y,3.6
429,2006-04-28,20y,3.78
430,2006-04-28,30y,3.88
431,2006-05-08,0d,1.7
432,2006-05-08,6m,2.04
433,2006-05-08,1y,2.15
434,2006-05-08,3y,2.58
435,2006-05-08,5y,2.93
436,2006-05-08,7y,3.14
437,2006-05-08,10y,3.35
438,2006-05-08,15y,3.6
439,2006-05-08,20y,3.75
440,2006-05-08,30y,3.85
441,2006-05-09,0d,1.69
442,2006-05-09,6m,2.03
443,2006-05-09,1y,2.15
444,2006-05-09,3y,2.55
445,2006-05-09,5y,2.91
446,2006-05-09,7y,3.1
447,2006-05-09,10y,3.35
448,2006-05-09,15y,3.6
449,2006-05-09,20y,3.74
450,2006-05-09,30y,3.85
451,2006-05-10,0d,1.69
452,2006-05-10,6m,2.03
453,2006-05-10,1y,2.15
454,2006-05-10,3y,2.62
455,2006-05-10,5y,2.91
456,2006-05-10,7y,3.06
457,2006-05-10,10y,3.36
458,2006-05-10,15y,3.6
459,2006-05-10,20y,3.74
460,2006-05-10,30y,3.85
461,2006-05-11,0d,1.72
462,2006-05-11,6m,2.09
463,2006-05-11,1y,2.2
464,2006-05-11,3y,2.64
465,2006-05-11,5y,2.93
466,2006-05-11,7y,3.08
467,2006-05-11,10y,3.3
468,2006-05-11,15y,3.6
469,2006-05-11,20y,3.77
470,2006-05-11,30y,3.88
471,2006-05-12,0d,1.73
472,2006-05-12,6m,2.1
473,2006-05-12,1y,2.2
474,2006-05-12,3y,2.65
475,2006-05-12,5y,2.95
476,2006-05-12,7y,3.08
477,2006-05-12,10y,3.3
478,2006-05-12,15y,3.62
479,2006-05-12,20y,3.75
480,2006-05-12,30y,3.85
481,2006-05-15,0d,1.75
482,2006-05-15,6m,2.12
483,2006-05-15,1y,2.25
484,2006-05-15,3y,2.65
485,2006-05-15,5y,2.95
486,2006-05-15,7y,3.07
487,2006-05-15,10y,3.3
488,2006-05-15,15y,3.65
489,2006-05-15,20y,3.75
490,2006-05-15,30y,3.86
491,2006-05-16,0d,1.74
492,2006-05-16,6m,2.12
493,2006-05-16,1y,2.25
494,2006-05-16,3y,2.65
495,2006-05-16,5y,2.95
496,2006-05-16,7y,3.06
497,2006-05-16,10y,3.28
498,2006-05-16,15y,3.63
499,2006-05-16,20y,3.72
500,2006-05-16,30y,3.85
501,2006-05-17,0d,1.72
502,2006-05-17,6m,2.12
503,2006-05-17,1y,2.25
504,2006-05-17,3y,2.62
505,2006-05-17,5y,2.93
506,2006-05-17,7y,3.05
507,2006-05-17,10y,3.26
508,2006-05-17,15y,3.61
509,2006-05-17,20y,3.7
510,2006-05-17,30y,3.83
511,2006-05-18,0d,1.72
512,2006-05-18,6m,2.12
513,2006-05-18,1y,2.3009
514,2006-05-18,3y,2.63
515,2006-05-18,5y,2.95
516,2006-05-18,7y,3.05
517,2006-05-18,10y,3.25
518,2006-05-18,15y,3.57
519,2006-05-18,20y,3.72
520,2006-05-18,30y,3.83
521,2006-05-19,0d,1.7
522,2006-05-19,6m,2.12
523,2006-05-19,1y,2.2904
524,2006-05-19,3y,2.63
525,2006-05-19,5y,2.93
526,2006-05-19,7y,3.05
527,2006-05-19,10y,3.28
528,2006-05-19,15y,3.56
529,2006-05-19,20y,3.73
530,2006-05-19,30y,3.85
531,2006-05-22,0d,1.72
532,2006-05-22,6m,2.1
533,2006-05-22,1y,2.2629
534,2006-05-22,3y,2.63
535,2006-05-22,5y,2.94
536,2006-05-22,7y,3.04
537,2006-05-22,10y,3.28
538,2006-05-22,15y,3.56
539,2006-05-22,20y,3.74
540,2006-05-22,30y,3.85
541,2006-05-23,0d,1.73
542,2006-05-23,6m,2.12
543,2006-05-23,1y,2.3156
544,2006-05-23,3y,2.65
545,2006-05-23,5y,2.97
546,2006-05-23,7y,3.06
547,2006-05-23,10y,3.3
548,2006-05-23,15y,3.58
549,2006-05-23,20y,3.76
550,2006-05-23,30y,3.88
551,2006-05-24,0d,1.73
552,2006-05-24,6m,2.1
553,2006-05-24,1y,2.31
554,2006-05-24,3y,2.64
555,2006-05-24,5y,2.95
556,2006-05-24,7y,3.07
557,2006-05-24,10y,3.31
558,2006-05-24,15y,3.56
559,2006-05-24,20y,3.76
560,2006-05-24,30y,3.86
561,2006-05-25,0d,1.72
562,2006-05-25,6m,2.09
563,2006-05-25,1y,2.3
564,2006-05-25,3y,2.63
565,2006-05-25,5y,2.96
566,2006-05-25,7y,3.06
567,2006-05-25,10y,3.3
568,2006-05-25,15y,3.55
569,2006-05-25,20y,3.75
570,2006-05-25,30y,3.84
